0,1,2,3,4,5,6,7,8,9,10,11,12
-1094.9733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1094.9733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-989.9715,75.03497,-5.3548326,0.74813926,-0.12059829,-11.008928,0.45478183,11.08956,7.09435,-1.7429668,8.729118,13.529997,-8.428063
-918.4818,97.02869,-13.790499,18.316082,-13.7022,-5.4648414,0.19930863,-2.6576762,6.883717,-13.801577,8.04549,11.558905,-8.662338
-897.47906,85.112366,-18.934479,30.948896,-29.62578,-1.2792985,-7.767236,-12.191816,12.231577,-21.33179,9.2547245,-0.86038023,-9.439277
-900.6045,74.83185,-26.858631,26.237408,-36.795513,-2.5376656,-12.152458,-18.16996,11.505044,-21.806665,5.384763,-10.046806,-12.754758
-909.34924,80.221954,-27.14528,18.211979,-26.939919,-3.7010834,-11.346043,-10.2993965,13.345253,-17.966877,2.6485271,-11.107884,-16.64865
-925.15564,81.051735,-28.072355,12.403254,-19.431107,-10.907183,-4.256636,-0.8129709,7.8978305,-21.14458,-4.8811865,-6.3659325,-15.724907
-931.49304,86.29724,-26.076468,8.478321,-18.34441,-18.76197,-2.588705,-2.9168217,0.4269422,-21.08783,-8.230618,1.6478145,-11.1133175
-932.9587,87.99025,-26.963276,3.8696826,-19.95325,-22.762703,-5.628149,-3.8130293,0.73277885,-16.147125,-5.897611,0.7840691,-10.520943
-930.7196,90.66985,-27.029099,3.3952432,-16.277164,-17.817379,-2.293912,-2.292343,2.1834254,-11.289546,-1.1136727,3.258447,-8.501072
-931.7354,92.3236,-21.121338,12.852904,-7.283697,-12.835001,2.635439,-0.23652494,3.3543568,-7.325901,-1.9365604,4.7922277,0.18640065
-939.3513,91.12709,-16.72846,14.784102,-5.519781,-13.668924,3.7912393,0.938056,6.3436356,-4.0281143,-6.4518967,4.3959503,2.6805944
-941.06055,92.05458,-17.580856,5.489018,-13.932516,-16.442165,1.8238298,0.8908359,6.974606,-10.342117,-14.172077,1.2206031,-5.6767654
-940.6286,93.60547,-19.143787,-2.0740044,-20.867882,-20.935162,-2.1634061,-2.6177745,1.748143,-12.874106,-12.772172,-1.0888652,-7.809722
-942.92017,89.72392,-19.280712,-0.18350206,-20.756865,-17.23914,-2.2864268,-9.855223,-2.0435152,-14.334398,-15.24825,-5.365595,-12.430859
-944.7494,92.82573,-13.233312,4.480793,-14.0695305,-13.230828,-1.6630727,-9.7533245,-0.05371487,-10.229181,-12.260325,-0.60721296,-10.151596
-943.371,98.29766,-8.669064,7.5459976,-12.173734,-19.572441,-3.350752,-2.584611,5.7007837,-6.994521,-10.815606,5.2287903,-3.7204936
-940.39606,98.103745,-7.5093856,11.966948,-12.370062,-18.110912,-3.6430597,-7.8960342,3.8070745,-9.111114,-13.245903,4.045663,-7.8986826
-938.35724,98.72081,-6.628094,15.511236,-8.924226,-13.918076,-2.2713938,-12.2079935,0.8116734,-7.3305526,-12.8216305,0.26893342,-9.105141
-936.72327,101.05703,-6.57764,9.291353,-13.711281,-8.197845,5.075798,-11.427866,-2.6911936,-11.166946,-17.909496,-7.1119475,-9.11012
-932.63696,100.4814,-12.718796,3.071489,-16.727499,-4.742542,5.70485,-13.120787,-2.3097982,-14.999865,-18.967419,-0.20508385,-3.0658088
-937.399,95.84305,-20.932892,-5.162085,-14.942984,-6.3088684,-0.2877957,-9.680999,5.4921465,-9.026144,-12.889801,4.9141073,-1.9965268
-929.90826,101.678406,-18.130878,-0.65376425,-15.59868,-12.772742,-2.8870735,-6.4401903,7.986101,-6.7106905,-11.143858,-1.2649935,-7.5649967
-928.87054,102.02454,-18.004002,1.5068563,-16.50864,-19.834972,-6.1493096,-3.5592537,5.722727,-12.077897,-11.316017,-3.2363117,-11.310872
-930.46704,99.22431,-21.056599,-0.20026985,-17.125881,-21.254349,-7.7799153,-2.3323026,8.233573,-10.251224,-3.8275483,6.058524,-11.674335
-926.7148,102.14664,-16.669739,1.0467172,-22.94535,-22.828316,-6.1484766,0.5212946,11.492554,-6.981086,-0.040219843,4.6117215,-14.889709
-929.32086,101.723175,-13.8495035,-0.8463442,-25.731289,-18.505653,-0.96628976,4.3431177,15.442402,-4.7912455,0.34123415,3.4663305,-15.203899
-936.72296,95.31993,-14.278963,3.206112,-20.801588,-17.346806,0.79873085,5.085474,11.159177,-5.4070797,1.8578665,1.2232137,-15.285468
-943.99945,88.76801,-11.831427,11.184759,-14.70274,-10.559632,8.8439045,3.9769,3.3216937,-10.2692,-2.1225388,0.59998274,-10.332532
