0,1,2,3,4,5,6,7,8,9,10,11,12
-557.4099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-557.4099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-557.4099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-554.24054,4.318382,3.84023,3.0860076,2.1159196,1.0068862,-0.15397044,-1.2767152,-2.2761168,-3.0786085,-3.6282868,-3.8910737,-3.857092
-544.2495,16.526188,11.66744,6.8850956,3.8410668,1.7732999,-1.158228,-5.487071,-9.598114,-11.299977,-10.090172,-7.678261,-6.222722
-542.1914,18.749735,12.078318,5.0271244,0.15029651,-2.4902525,-4.3580136,-6.384396,-8.068948,-8.423492,-7.3990383,-6.085232,-5.488757
-545.4536,14.87762,9.742225,3.6392002,-1.5244515,-4.820751,-6.171953,-6.0733504,-5.464261,-5.3297596,-5.9855013,-6.7830896,-6.70052
-547.2017,12.820719,8.870108,4.409997,0.81277597,-1.420455,-2.4530025,-2.9057572,-3.513597,-4.705259,-6.364398,-7.797636,-8.118596
-548.877,10.755346,7.9276476,5.4904413,3.9318876,2.3516383,0.2962947,-1.5691807,-2.764525,-3.8834424,-5.519475,-7.0321035,-7.307994
-546.65717,13.441863,9.502714,5.851263,3.4603357,1.5902047,-0.36853397,-2.0613043,-3.2873347,-4.728675,-6.8002324,-8.528004,-8.587702
-544.82153,14.107876,6.9291973,1.7760682,0.09231301,1.3462682,2.699687,0.51554275,-3.8269114,-6.6295843,-7.6549277,-7.3238964,-5.6322927
-541.87415,16.62585,6.048517,-1.172612,-2.1382706,1.204737,3.5276952,0.059902295,-6.3704896,-9.170826,-7.4732294,-4.735505,-3.5744667
-543.08185,15.033066,3.9403203,-3.9570758,-4.1197295,-0.12824047,1.2913693,-2.3613532,-7.4967823,-9.117046,-6.201721,-2.2309046,-1.075553
-544.1586,14.927326,6.544113,-0.3664287,-2.667097,-2.4064617,-3.4539099,-6.746891,-9.447923,-8.476385,-4.121291,0.16459349,1.2922187
-543.86176,15.915247,8.360128,1.0617472,-2.9633598,-4.2881613,-5.4323072,-7.573517,-9.187626,-7.9364853,-3.58474,1.3105173,3.7137876
-543.68256,16.06937,8.138016,0.17570212,-4.4262886,-5.649453,-5.843013,-6.817872,-8.020179,-7.4489756,-4.135371,0.48506755,3.7038574
-542.3504,17.443207,8.452471,-0.06248209,-3.8655145,-2.9938483,-0.8940506,-0.9196708,-3.4513175,-6.047016,-6.09961,-3.3521152,-0.10122477
-539.2061,20.30996,8.764681,0.112602696,-1.5487216,0.678493,1.9038382,0.4225391,-2.5617394,-5.3147507,-6.3752623,-4.8601084,-1.7089939
-542.7331,16.905357,8.34,0.8193204,-2.4849272,-2.3121848,-0.88662446,0.14492351,0.108126104,-0.78934425,-1.7584906,-2.1639662,-2.0233836
-538.8786,21.87218,11.689312,1.3056628,-5.2404304,-6.7111826,-4.1228476,-0.51107645,0.8043363,-0.88974035,-3.6466012,-5.6759157,-6.5827484
-535.30206,25.121197,11.782785,0.21222019,-5.5337358,-6.033083,-3.106977,-0.1770798,-0.9231524,-4.633113,-6.9895453,-6.5851965,-6.1866856
-541.1486,18.33458,8.013972,-0.9148332,-4.6460805,-4.2490206,-2.6304026,-1.9067127,-2.6412873,-3.7499397,-3.713614,-2.9558034,-3.7973099
-546.66583,11.289509,3.8419383,-1.5275338,-4.0240974,-4.3748517,-4.0732603,-4.150364,-2.4990964,1.0786767,2.9327404,2.172042,0.21044168
-537.26794,17.449326,1.8470056,-2.5880053,-4.965906,-8.267851,-8.811115,-7.9309173,-2.8222492,2.9456952,0.4962606,-1.2280279,4.746053
-518.2032,34.65234,7.9932575,5.3144774,3.8904114,-2.1790624,-2.501926,-2.7478867,-0.7257362,2.1016102,-6.700478,-11.612818,1.3376756
-506.78012,40.15896,5.046277,10.535257,10.105619,-0.90606487,7.0097256,12.936849,4.8965235,-0.49026608,-8.690588,-15.859653,-4.674212
-497.38647,45.62941,1.3370568,7.7912674,7.961608,-2.2100303,15.921362,27.668709,8.442914,-7.249101,-10.829773,-11.782977,-1.8981181
-473.1324,67.21888,-0.2640437,-3.7103229,1.084483,-4.689292,14.019691,27.299614,8.702732,-8.073259,-11.146829,-12.668434,-6.6235843
-450.49774,90.96477,5.5552573,-7.5003395,2.1438482,-2.114307,7.8574047,17.132557,2.9624467,-9.162179,-8.62764,-10.143322,-10.210526
-441.25607,98.50854,6.580097,-5.960928,4.2909603,-1.7493606,6.2034464,12.603892,-2.2311428,-9.396261,-2.867333,-5.958411,-14.01809
-441.65802,98.20413,7.5791864,-5.2143564,1.7660806,-4.0186424,8.21931,14.511391,-2.9919543,-9.596529,-4.837943,-12.192337,-17.747417
-450.49124,90.24662,6.006491,-7.0145226,-3.515523,-9.412987,5.6128335,13.836094,-1.8298918,-7.6622868,-7.848207,-18.22789,-17.091816
-462.85422,81.73674,7.086542,-10.956174,-11.473391,-11.552025,6.2807856,12.083346,-3.4538422,-9.967877,-11.216125,-13.577707,-3.8906112
-470.81372,80.908035,14.212673,-12.135292,-13.173641,-6.788364,6.297918,7.1288195,-5.6173725,-13.426202,-15.627533,-9.927198,5.2541733
-469.99725,83.4102,14.410753,-14.57019,-7.864997,3.5810735,9.987763,7.4187536,-3.799994,-14.211832,-17.068756,-9.660005,3.4262488
-470.4216,82.939285,15.210283,-11.960035,-5.3444757,4.0078983,7.527128,3.6731548,-3.5954938,-7.797717,-10.394579,-8.140047,1.7819805
-472.44226,82.05464,15.36026,-13.445917,-5.403759,5.6998076,6.571088,2.4505746,1.4609559,2.9994287,0.97648305,-0.03652823,4.7477403
-474.01245,76.21484,3.6454403,-22.643625,-4.866804,8.686113,6.606392,8.102116,12.572993,5.550291,-5.985071,-3.9166322,7.6774287
-472.32025,68.95617,-14.82716,-35.29765,-6.980075,8.953389,8.014807,12.172155,13.9427395,1.3306522,-11.274979,-6.850301,6.685857
-466.76172,74.3136,-12.875387,-35.3651,-10.643034,3.2204542,4.503836,9.12075,8.756601,-1.8156426,-10.406029,-6.290908,6.331395
-382.54913,145.95917,16.559414,2.628604,-0.22504425,-10.826749,3.0884519,-10.79089,-26.691494,-10.319539,-13.569299,-18.14317,7.7173095
-306.27463,183.15456,4.92144,17.543846,-13.10519,-27.319818,12.981703,-30.778326,-44.5375,10.589342,-4.786395,-21.600088,15.197838
-276.66885,191.55435,-6.4606833,26.412678,-12.256182,-32.48353,16.753874,-32.565887,-46.251286,13.906097,-5.061031,-23.806158,13.674334
-286.3322,186.30228,-4.6999555,31.697216,-0.5155253,-29.966843,16.831676,-15.3474655,-33.987373,10.453743,-4.9852877,-25.382416,6.8072987
-312.78442,170.91156,-8.088147,24.433083,14.81627,-15.743546,14.8780575,-2.1087465,-23.534073,1.890661,-5.825493,-28.350216,-9.082731
-317.0011,170.18094,-10.318173,18.70203,19.701813,-10.061878,10.6207,-5.57959,-23.817072,-3.3079128,-10.042061,-24.994349,-10.231368
