0,1,2,3,4,5,6,7,8,9,10,11,12
-791.9136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-708.90814,31.192183,-40.67953,16.349255,32.83049,-6.354313,-14.30153,-11.488863,-0.10532138,9.573225,-5.1744065,3.763482,24.65807
-503.88715,102.09389,-90.00162,62.584312,38.502827,-9.502051,-15.629889,-16.96611,8.432467,13.993555,-12.976707,-24.118408,21.617022
-443.47256,132.77478,-98.53996,79.91677,45.849827,-20.758327,-23.391703,-23.083103,9.344147,21.868275,-13.392324,-30.960209,19.088722
-443.31036,155.23544,-95.62067,85.91812,65.902374,-34.639492,-18.95556,-27.639004,10.055004,36.029186,-19.648087,-28.01543,15.920269
-446.8165,161.97752,-88.4979,82.96791,71.38019,-27.206154,-18.378513,-30.22427,6.063114,33.322666,-18.249714,-21.748974,20.278961
-453.30084,157.57294,-86.7005,82.374725,75.0988,-12.520861,-14.587,-38.83445,2.7801692,27.808466,-23.311562,-15.185755,27.882547
-460.13675,157.83517,-80.61336,78.07344,70.24341,-9.29,-15.129827,-42.88687,8.015186,33.282097,-27.670204,-18.407215,28.679928
-478.074,158.81943,-66.61777,63.17099,56.59134,-6.740424,-20.099531,-45.791645,13.166821,35.341732,-27.125778,-18.996096,28.19944
-514.77716,149.91638,-48.90117,48.531197,41.724907,-9.062904,-24.94096,-44.23229,12.536864,29.94712,-22.911678,-17.028378,20.420147
-560.12823,137.18874,-30.65223,34.24888,33.02954,-9.411187,-29.93466,-42.06151,5.2895947,21.25763,-15.054363,-12.127163,15.810373
-565.3557,137.50708,-22.25639,35.18407,39.734085,9.357044,-20.817951,-30.475185,11.780129,8.721734,-18.905254,-13.658535,10.137961
-462.23813,167.20468,-36.8544,74.76515,30.04615,12.695177,-0.12300581,-17.7263,37.03777,0.872274,-26.065273,-6.770256,6.160857
-425.46155,178.9437,-45.774048,88.66057,31.828669,8.804026,0.46587873,-23.744473,37.74223,5.115781,-30.385033,-7.103658,15.852503
-454.22253,172.43463,-42.950966,91.25999,56.973663,6.142785,-9.518156,-30.54103,30.600843,17.671413,-40.22274,-15.775212,29.97163
-489.78976,170.16208,-37.453705,81.81975,71.258606,-7.260997,-19.23605,-33.259438,17.434128,26.341928,-45.885193,-21.340626,34.187576
-524.7986,154.46777,-32.13028,67.86022,64.840195,-4.675473,-17.867558,-25.223663,16.765957,18.888754,-42.68438,-22.387846,24.050764
-558.2166,139.39227,-20.682446,59.225533,55.272987,5.2167187,-3.7127995,-14.411238,15.784734,13.241778,-35.85321,-21.853199,13.355205
-586.1616,127.90232,-14.257168,45.492,44.493217,12.419901,7.622177,-9.41803,11.691711,11.723124,-30.374409,-21.902359,7.702021
-575.4952,152.87172,9.808612,53.217384,52.823383,24.79853,17.790539,0.13036807,16.282509,14.718943,-24.588825,-21.774055,5.7117615
-551.4791,165.85904,13.50245,64.85109,51.990036,23.639465,24.284876,10.605553,24.997515,7.04971,-30.579124,-17.936897,4.1232567
-540.438,160.82321,5.371088,69.692055,44.213043,19.69023,27.750355,13.482889,29.165518,-0.68058443,-35.74585,-7.7568436,9.613851
-518.0694,155.50177,-12.630878,81.30653,40.949146,3.392114,21.09621,10.330643,28.838436,-3.4353027,-40.572186,-2.390966,16.017206
-498.73306,153.05225,-23.741821,95.2121,37.935204,-11.915364,19.872295,10.690254,27.788303,-2.9416907,-43.218216,1.0972755,25.487473
-497.77707,151.71437,-22.567,101.68123,38.597954,-23.129375,7.888539,10.475663,27.671095,-8.961977,-45.973442,4.688704,33.68806
-487.21594,161.11661,-22.946083,104.13077,46.51738,-29.571495,-8.989073,2.5199983,26.124851,-4.4764,-35.538204,3.5899134,21.03807
-463.14597,174.13303,-36.155697,102.17059,55.041862,-37.05721,-16.145748,2.4372976,20.122808,-2.6072025,-28.619728,-2.273731,17.81838
-451.79532,178.78488,-47.356476,101.67536,66.28656,-40.217068,-23.1021,0.6836384,14.256676,-6.368696,-31.500902,-6.016404,24.38359
-463.16547,167.05962,-48.67128,105.85434,70.220566,-37.80347,-25.952717,-2.8863435,17.17704,0.05566235,-31.284803,-8.937525,29.478533
-488.05765,144.80878,-53.95859,94.37775,59.015182,-27.285473,-14.187019,-2.776661,19.12577,4.5271893,-29.70847,-12.183298,25.729422
-509.26422,136.98102,-47.85875,82.85275,46.94798,-23.295221,-6.380294,-2.6274786,16.543642,5.070545,-19.403915,-2.3904061,15.68666
-527.0962,134.69254,-39.919044,77.60382,46.90488,-19.996222,-3.9204655,-1.1188636,19.095016,7.6511993,-17.297003,2.714611,9.3245945
-549.22565,133.29771,-30.916649,63.459923,46.58802,-10.174646,-2.8477783,1.702206,19.783419,0.07330537,-24.543655,-0.22063902,5.165171
-580.7274,126.337845,-17.60567,47.190304,34.610325,-7.1684647,-2.0878444,0.041991293,10.229825,-10.12534,-27.592373,-4.546382,-0.19752777
-578.5663,146.59528,13.920223,60.945854,44.456627,15.006196,18.54066,11.841653,17.783424,-0.5252466,-13.010318,3.5079746,0.18954319
-559.07916,155.29654,19.598158,70.938614,36.622513,21.223896,31.522131,8.267036,21.002441,3.5016365,-15.694319,3.1756892,-1.9689493
-567.06616,144.93358,26.002789,71.98683,20.095089,21.295263,30.733044,2.3256767,23.212597,3.4032104,-17.595337,-3.8775964,-4.165267
-582.9646,123.724014,21.39519,62.118645,-6.8018103,17.380177,32.722443,-9.710655,15.201881,5.616779,-13.228794,-10.4501705,-2.8667448
-562.779,134.6328,16.156263,63.252754,-3.58215,19.115337,33.10376,-13.070032,12.0564,6.694598,-4.8841486,-5.8199778,-4.299469
-557.7695,139.54614,9.810106,57.816612,2.9621596,19.37072,29.799881,-15.9236355,6.088252,10.2811985,0.67831707,-10.747344,-14.645206
-550.5847,149.17754,3.3769798,46.384727,6.2318583,21.842846,31.944332,-19.178102,-1.234878,15.120647,5.273665,-7.892919,-16.35485
-532.6876,165.83467,-2.6857526,35.606533,4.5216174,17.486809,26.984512,-32.349907,-12.811042,20.370363,9.484538,-8.444181,-23.52297
-511.0622,183.75668,0.23627399,35.26203,0.6458013,12.488544,22.497417,-41.11127,-25.625298,14.09004,17.186314,0.30340165,-22.736065
-495.9106,201.88364,9.848061,35.77749,-1.8619944,9.82818,21.3932,-37.067364,-26.230867,7.522387,16.568031,2.2456613,-20.493202
-502.0723,205.87639,22.628887,42.906773,3.3378325,10.134345,24.235723,-23.79942,-20.020443,-0.75970316,8.702455,0.94751585,-19.097467
-514.75134,197.17181,29.124794,52.846195,6.8348303,9.993282,26.660652,-13.790766,-10.302708,-7.36632,1.3793361,6.9341464,-14.437195
-529.41547,185.42441,30.69915,56.0875,6.683857,9.181239,26.23574,-8.560629,-1.1661087,-9.485771,-9.991514,2.5147538,-11.480561
-546.5975,176.51318,36.01911,58.083626,11.638376,18.15753,32.843925,-3.5921512,1.6539347,-9.51004,-10.971359,3.1295218,-12.532812
-566.5869,168.2318,38.89634,58.39475,20.29813,18.673578,32.060104,1.6502964,1.9423289,-5.451889,-5.785789,4.094562,-11.206436
-596.54987,149.8151,27.444422,39.31533,17.617592,9.514837,21.313004,1.8487396,3.037983,3.2992258,-3.2064323,1.2762784,-4.499358
-600.07623,136.57141,2.499579,17.22237,2.2596529,-6.1577606,9.920399,-5.5230865,-3.4835865,1.9820637,-4.3938913,2.444631,1.7511371
-570.8415,148.81564,-10.318869,14.896986,-2.792513,-12.845684,13.684704,-4.243887,-2.8732584,6.0761814,0.1908547,12.4762745,4.473914
-533.1218,169.36856,-23.637354,6.7365685,-6.5258427,-10.799654,20.11628,-7.552597,-7.823019,8.069071,3.904992,13.606025,-0.30308285
-509.7163,184.53354,-32.467976,-0.34198463,-0.21645954,-0.08438617,26.055685,-8.987789,-15.2506485,2.458899,5.9319544,15.408193,-3.8104196
-504.41003,187.3532,-30.974693,1.4514916,1.3259698,3.800756,26.019365,-10.765877,-22.626198,-5.4773455,8.408672,13.795313,-4.9286633
-500.5678,197.28976,-6.158679,19.506428,2.691908,13.179209,35.585335,-5.5440426,-22.891026,-10.668594,12.264592,11.848059,-7.43519
-498.05176,204.5698,12.540777,35.190002,11.32781,27.322968,46.402775,7.686858,-15.7241955,-18.020025,11.890436,7.291461,-15.19491
-511.37228,196.65308,14.827745,35.034145,11.227807,28.322908,48.614883,16.108126,-4.613143,-16.768826,5.025692,6.371447,-11.007022
-538.93744,179.62073,15.365044,30.517382,7.834152,24.849686,41.55709,7.775954,-0.8184967,-8.477134,1.7687755,8.536661,-3.7042582
-532.0297,178.06485,20.722492,53.303436,15.330936,25.340115,44.183144,-2.3699121,-4.7642245,2.3806891,0.10188526,-4.5124416,-5.6948156
-526.4812,172.64154,22.230766,73.893036,21.34466,23.92259,44.066067,-8.855818,-8.46983,-0.30446395,-7.825396,-12.841539,-6.543249
-536.2449,166.81238,27.22502,75.13377,15.217405,14.043662,31.619576,-10.629763,-2.6021805,-1.2124162,-10.717239,-15.430582,-10.077595
-536.3958,173.75629,29.299892,66.06807,12.606046,13.327829,30.995155,-5.7744513,0.05099006,-5.1723113,-12.571468,-11.228568,-11.77883
-542.7909,174.68288,31.25461,59.288925,5.9344025,4.328618,27.084301,-2.4675722,3.1954768,-5.399805,-16.43834,-10.338757,-12.372509
-573.88367,162.3904,34.45378,47.77638,3.5672348,-2.0694218,15.272163,-8.066153,-2.2601757,-5.684397,-14.068787,-10.164657,-14.643267
-591.3269,151.31696,31.12752,41.888306,8.239096,2.6119838,15.463852,-2.0958989,0.50698596,-6.8233833,-10.818033,-9.705819,-17.21297
-586.45856,152.69406,28.358776,41.505844,9.3968315,4.3595724,15.396092,-2.751514,2.7820292,-2.5691717,-6.700409,-5.805837,-15.073163
-591.0536,150.70615,24.688856,30.686005,0.08111232,-3.5005214,7.8631754,-8.961969,-1.4280653,-2.184967,-3.994052,-3.6045814,-15.13204
-609.45013,136.87157,18.309202,25.575382,4.069839,-5.0318193,2.377787,-7.8716936,-0.70352006,-4.510521,-9.816957,-7.3352656,-11.037513
-624.955,114.91301,-5.6950717,15.222727,9.284697,-7.860321,0.47936338,-4.4782095,-0.42232975,-3.8704767,-18.636168,-10.626064,1.7826563
-614.58093,113.18617,-23.029814,14.55259,20.064955,-11.872957,-6.2135916,2.1282737,5.289216,-13.113525,-31.147808,-5.9554405,8.802309
-571.02405,129.50381,-38.511383,30.086845,39.63421,-13.891718,-13.026819,11.597864,18.440504,-24.713985,-46.11855,-4.205966,9.065884
-529.9101,144.20264,-48.458435,45.150665,47.873253,-10.602581,-5.211775,19.439152,29.905125,-24.37461,-52.724167,-3.2719946,13.612511
-524.07153,143.69421,-49.40492,48.917797,45.103844,-11.774356,-4.6461444,21.111452,34.382614,-22.074919,-48.829323,-2.1366358,12.300533
-544.03595,137.79218,-40.52721,47.345703,44.315956,-14.726282,-10.398109,17.90945,29.488733,-21.46038,-40.917316,1.0432583,8.884977
-569.24194,132.8544,-25.170784,46.650703,42.440857,-19.506607,-21.686245,5.067127,18.109837,-18.574345,-29.380737,3.8042119,0.28984505
-575.27277,142.0673,-8.778875,42.329735,35.86726,-14.126526,-14.629654,4.6964264,12.884438,-20.914978,-29.71547,3.7216291,2.703894
-575.7101,146.72464,7.657219,48.25863,29.264645,-3.905929,-1.2078551,10.602868,16.825771,-21.312368,-25.84126,5.9184895,4.6184883
-581.5676,147.57779,10.703434,35.626396,17.222809,1.9436035,9.212711,10.979464,13.425306,-16.156929,-18.906986,2.5111847,0.77169424
-609.5526,137.71513,13.3411045,20.254332,10.549458,4.241915,16.171707,8.751589,3.3193452,-4.520376,-5.90843,-2.6332765,-5.7711897
-627.1763,128.2789,16.016129,13.91777,4.0307813,4.355987,15.643283,4.5615945,-1.7547684,-3.7937531,-3.2809813,-9.400786,-17.672714
-637.64087,117.59889,12.206705,12.742413,0.839916,-1.0097253,9.173676,-2.087569,-6.324806,-12.332797,-17.7481,-19.06485,-19.508232
-646.5727,108.26167,7.7623415,13.079905,1.6378407,-5.0825386,3.7670035,-10.306749,-16.270435,-18.373169,-21.262657,-17.596886,-15.093645
-652.5306,102.57156,6.8987293,14.996025,0.40412545,-11.6657915,-0.97646135,-13.330187,-18.121399,-10.943344,-12.46804,-15.916758,-13.593395
-656.9244,100.24775,6.443824,12.497601,-0.32920834,-11.030489,3.8000126,-2.1689417,-9.186775,-7.097763,-11.1956215,-15.695456,-10.445309
-650.67847,105.67668,5.902535,13.114518,4.4522233,-6.2314215,10.034809,2.932811,-9.609121,-10.274725,-11.978045,-12.227446,-9.724315
-646.5546,109.826965,3.4978054,10.931305,9.077237,-6.9681463,3.7366195,0.63815093,-10.854331,-11.766085,-9.299679,-4.802626,-6.1354294
-653.42474,100.82921,-5.552012,8.003911,14.613224,-11.025988,-11.392436,-2.6988125,-2.8761368,-12.664952,-15.893908,-3.550918,-5.168114
-655.6829,93.86372,-14.19414,7.80396,17.288958,-19.329857,-22.560987,-2.5611079,0.4540398,-16.31172,-21.598452,-6.6254063,-6.7801523
-649.19037,95.91351,-18.251617,4.1779385,13.314257,-17.879456,-16.76365,-1.4379971,-3.4569814,-20.768887,-25.993456,-9.231295,-0.4982791
-652.8427,98.58702,-12.248845,2.2577841,11.352401,-15.673584,-16.51147,-7.550565,-10.8436775,-24.580969,-31.553375,-15.155127,-0.5937934
-660.4626,98.70976,-5.338951,-2.6971626,1.539012,-19.546062,-18.452744,-10.988646,-13.520708,-25.503029,-30.854082,-14.603645,-2.774013
-670.50757,90.13811,-3.492667,0.734985,0.046745658,-16.103521,-8.400831,-8.865923,-16.639847,-18.836876,-21.824753,-16.313717,-6.602392
-670.27905,91.83862,-1.3413421,-2.4131486,-4.53708,-10.103487,3.214427,-5.292547,-18.74113,-17.443657,-17.98465,-16.40945,-8.952071
-661.77203,101.81122,-0.45257217,-9.820563,-6.6513696,-5.4401298,4.571726,-5.68357,-17.560192,-18.033806,-17.024769,-12.7304325,-10.745579
-659.1808,102.57381,-1.2841716,-12.609457,-12.231358,-8.591389,-0.18795407,-8.458302,-10.695072,-11.622947,-15.987831,-14.362015,-14.2494
-650.1897,110.29414,5.071066,-5.0928407,-17.101566,-22.91323,-10.229275,-12.712433,-9.750349,-10.201471,-18.995403,-15.785243,-14.573415
-646.7164,113.59337,8.50977,-0.22934341,-15.461147,-24.039173,-9.666269,-12.823357,-14.475054,-13.15303,-15.597641,-13.532295,-15.698401
-646.25543,114.36063,8.012875,-1.5824201,-14.273951,-21.684132,-7.552946,-9.837011,-15.341871,-17.704502,-18.771442,-17.827507,-17.143188
-649.35504,110.85251,3.5452847,-4.9099936,-13.126925,-20.097046,-2.85601,-2.2771523,-12.123337,-14.585146,-16.924398,-23.035805,-19.226402
-657.2146,105.93408,6.008914,-0.5696135,-8.72167,-16.925922,-0.787889,-2.3691206,-10.104036,-9.421835,-15.571186,-22.84156,-20.139305
-665.40204,103.38071,12.081719,0.8995411,-10.5494585,-18.352436,-4.9365115,-8.653647,-13.708856,-7.503296,-10.917564,-19.57314,-18.80499
-657.39166,109.07457,8.363006,-2.5349984,-7.13947,-14.583689,-5.5455303,-14.340233,-21.60159,-8.136944,-5.917172,-18.377987,-19.989388
-634.7555,122.77626,8.298348,2.9954548,-5.6446037,-11.313705,3.886292,-11.016588,-26.743206,-16.985592,-9.390207,-18.020027,-26.183346
-619.18854,130.63849,5.7375975,5.0618124,-6.4826126,-10.284385,10.485092,-7.6086183,-26.948048,-20.279942,-14.590034,-21.295992,-29.049795
-619.769,130.12589,7.7332783,7.123287,-6.687973,-12.027211,3.9594226,-14.2107525,-30.488632,-25.81478,-20.13459,-23.26455,-23.095123
-624.23334,124.89333,7.199722,13.304863,-0.47715527,-14.073202,-6.094162,-22.357803,-28.020283,-22.382427,-21.736656,-20.262163,-18.085567
-633.61957,116.02923,-0.7189864,5.128748,-1.30348,-13.644232,-8.368826,-23.464085,-25.12284,-15.361994,-17.697748,-19.67964,-17.945612
-654.6679,103.4875,0.040316768,1.0852829,1.1873454,-8.274999,-8.847224,-23.478558,-24.147326,-13.50919,-14.086843,-13.340226,-10.206686
-669.3316,97.79057,5.612446,-1.1100042,-2.2007093,-10.940767,-9.141541,-16.372742,-17.724163,-9.808254,-10.561584,-13.511951,-11.94288
-670.05585,100.50227,11.171748,0.8014339,-2.9319668,-9.02297,-3.3846333,-11.867767,-17.48148,-10.115381,-9.419567,-13.010109,-12.0700445
-667.5021,101.127625,10.712721,2.4052894,-0.26862466,-3.3764508,1.33924,-11.188927,-18.402294,-13.3289795,-11.095169,-10.9332485,-11.708326
-676.25824,94.73451,8.850253,0.8864155,1.7579136,-2.6632662,0.47003016,-9.52023,-15.269496,-8.686456,-7.221896,-9.873533,-12.980972
-675.84076,94.92214,12.907797,5.847392,-3.198532,-11.174564,-2.557894,-9.570808,-11.657472,-3.3261118,-5.692512,-10.4897785,-14.705101
