0,1,2,3,4,5,6,7,8,9,10,11,12
-623.6245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-623.6245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-623.6245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-623.6245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-623.6245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-623.6245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-623.6245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-623.6245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-623.6245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-623.6245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-623.6245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-623.6245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-623.6245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-623.6245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-623.6245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-623.6245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-623.51306,-0.05491026,-0.11933497,0.1380673,0.023124129,-0.15418133,0.08431482,0.09542763,-0.15081409,0.009664051,0.14407808,-0.11006304,-0.06738099
-623.41846,-0.09544915,-0.22888458,0.24533978,0.06813575,-0.28985924,0.12170896,0.20998505,-0.25910908,-0.040174097,0.28516656,-0.14653666,-0.1889286
-621.432,-0.43091476,-2.7949874,1.0969479,2.0053039,-1.2588115,-1.0595229,0.82192695,0.34592813,0.055848688,-0.14849973,-1.033535,0.52817076
-619.90344,-0.6170012,-4.8011904,1.552566,3.6159487,-1.7251886,-2.2126822,1.0073223,1.1791439,0.33951887,-0.92533445,-1.7868272,1.5081143
-619.4708,-0.67657924,-5.3947144,1.7140925,4.168771,-1.9486266,-2.736503,1.2576067,1.7174821,0.06536025,-1.5294089,-1.4503709,2.203992
-619.62646,-0.88473976,-5.0431576,2.231565,3.506186,-2.5184848,-1.7841742,1.628396,0.69647837,-0.017085053,-0.7386354,-1.5175784,1.8449812
-619.32495,-0.92621744,-5.4331546,2.2846296,3.883453,-2.4813166,-2.3401804,1.5790341,1.625982,-0.27142203,-1.9826659,-0.6137885,3.0108654
-617.9071,-1.1053354,-7.3181324,2.7344618,5.4814596,-3.0058827,-3.6418526,2.0118766,2.7350547,-0.5613061,-3.000461,-0.43300882,3.9664505
-617.56616,-1.2459288,-7.6605444,3.0247579,5.545234,-3.2207468,-3.4877248,2.0323439,2.4548082,-0.31694183,-2.7066267,-0.9947278,3.872182
-618.7225,-0.6299323,-6.534646,1.6367747,5.5152216,-2.0069163,-4.3084517,1.656869,3.3976746,-0.8301841,-3.0940223,-0.022817507,3.3976817
-619.9148,-0.51545596,-4.7726674,1.0874361,3.8899744,-0.98067045,-3.2518096,0.7019686,2.716945,-0.2854179,-2.2184265,-0.51402414,2.2894342
