0,1,2,3,4,5,6,7,8,9,10,11,12
-715.98816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-715.98816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-689.95264,33.32441,25.452362,17.310589,11.852018,8.608751,5.95832,3.7414,2.2851772,2.1732445,2.2355866,1.9397715,1.074429
-649.1732,56.608982,33.509514,10.61994,4.423573,15.457504,2.1434774,8.2500925,-2.5891056,0.42144465,0.5106324,4.320737,6.1465616
-638.0175,58.661133,31.63021,10.49308,7.189983,23.218012,3.6025534,8.630526,-4.812147,2.0304234,3.423842,4.179038,5.6004486
-641.1647,56.995415,29.871098,11.082304,8.78758,23.099167,5.0560026,7.249078,-3.6710114,11.123338,9.8067255,-0.95607185,0.3144553
-643.95435,56.192406,26.12299,9.672252,5.8863974,16.611591,4.719376,8.717187,-0.7549239,8.40094,2.3385024,-7.026806,-0.83255875
-645.0621,54.679924,20.818806,6.346527,2.8756933,11.872149,1.096689,7.1575656,-2.0967078,0.9155953,-2.4040685,-11.363472,-4.112922
-644.3401,52.902172,27.574162,13.872625,4.7150264,12.931369,-2.254671,4.3067265,-6.7227764,-1.5634611,0.14637017,-7.85114,-4.2755723
-632.9027,62.773335,36.74819,22.411247,10.280559,13.270102,-6.505267,2.677957,-5.9072227,5.021568,4.491275,-6.0476875,-3.7681808
-628.1566,64.7899,35.612823,21.518482,7.7021365,12.2113085,-4.0904684,5.004576,-4.172008,10.089697,6.0728855,-6.7546997,-0.03380713
-628.5082,59.41623,25.418709,7.641287,-4.1374006,10.81419,-2.2328966,3.647366,-6.115709,7.8458014,2.626647,-6.9588213,0.36576426
-638.2035,51.447586,17.712162,3.9894104,-6.2896733,7.76727,-3.512517,1.3288995,-4.432527,2.8674712,-0.42242625,-7.173447,-1.8487502
-650.7784,42.48117,14.397173,6.962325,-2.2028494,9.647304,1.0654647,-0.20854259,-8.128984,-3.1096888,-7.2590723,-11.469088,-0.88610375
-645.85095,49.5793,15.972176,6.685565,1.4657626,15.62137,3.4411855,0.15942326,-6.038844,-3.3352342,-8.677023,-10.719585,6.3697147
-634.67285,54.398094,19.253616,12.223374,3.8408122,17.781113,4.2540207,4.291571,-2.1387672,0.22339785,-9.010081,-9.659614,9.291296
-629.08466,55.355103,20.175383,17.074373,1.7927753,13.699604,3.1605296,7.5681944,2.8906422,0.6228471,-10.765164,-10.729778,4.315317
-633.8118,52.169388,20.17704,15.786427,3.1583328,13.208084,-0.7250215,7.5243025,4.4079256,-1.1185484,-11.901294,-11.314608,-3.795792
-636.3133,46.366623,14.132506,10.31361,3.62116,16.173344,-7.865339,-1.3662512,-2.5668964,-6.629582,-10.539074,-8.8275795,-3.8985605
-638.35785,44.10831,10.452379,4.518297,-1.3489166,10.697202,-11.028956,-6.068921,-8.735278,-5.2923665,-8.275073,-7.948308,-5.5132914
-639.34717,45.63459,11.011707,0.47744712,-0.06714067,11.340257,-11.17054,-3.3963628,-11.485924,-1.1238687,-3.182413,-9.254479,-3.9250343
-631.2992,52.39759,15.218539,1.866013,-0.29104167,12.193338,-15.696647,-3.7322083,-11.113333,-6.0482554,-3.24482,-7.1227365,3.4592495
-624.62286,54.00464,15.30114,6.8620696,2.0121198,11.867505,-16.450375,-2.6575177,-14.469269,-11.81931,-7.9396553,-13.339254,2.3754835
-630.526,50.31388,14.89987,10.094486,-1.1705811,0.8078661,-16.332695,-0.5555775,-11.153004,-6.10795,-7.8672533,-17.653458,-4.013582
-635.86743,55.04692,17.427172,8.585113,-1.7069192,-4.5899725,-16.270054,0.73707575,-3.728086,1.0423284,-3.061765,-16.928864,-8.422989
-631.60156,59.73179,18.479149,5.6164103,2.9229069,1.4543728,-20.24094,-3.1556826,-3.4773884,5.749895,2.3528442,-12.964296,-12.265826
-632.90125,56.050797,20.378149,12.625991,9.914548,8.181992,-17.228657,-2.8178692,-3.3339038,5.468922,0.8254317,-10.826038,-9.840858
-635.9617,50.35334,22.852043,20.215153,12.024677,13.471989,-6.837179,6.994664,-3.8091993,0.74767077,-0.46552145,-13.600447,-8.496472
-630.2204,48.593296,12.692674,21.043816,15.042795,9.262388,-4.4602666,14.614349,-1.0943061,-3.8636508,-4.0350113,-12.460054,-9.56527
-626.8878,44.414078,8.452734,22.829475,16.855597,11.150264,-7.6080203,11.680355,-3.5244823,-9.222078,-10.076941,-13.421509,-9.269172
-628.6423,43.405724,10.874858,20.855747,16.828749,12.739965,-16.259014,5.5479927,-2.700533,-7.353752,-8.976429,-12.552318,-9.130306
-622.4545,47.838856,5.097122,16.488533,16.83182,11.527069,-17.986156,-0.14045918,-2.1527376,-5.7020664,-11.001305,-8.782541,-10.518759
-614.5204,51.04651,9.316135,21.662601,12.913099,11.527008,-13.621004,3.635614,-4.898069,-10.2346525,-10.813154,-10.578966,-11.373257
-618.3946,44.084396,8.920018,29.057896,13.540495,9.21421,-11.285406,4.349274,-7.04642,-5.6335516,-6.7354894,-17.64481,-14.603443
-614.7258,44.67556,6.037919,28.931347,13.918281,4.743162,-11.44776,7.852581,-10.510976,-6.3099246,-5.7620726,-17.588516,-15.689902
-615.5871,49.625412,4.769001,19.262136,5.4772077,-1.5098641,-11.078014,3.903471,-9.274317,-1.0147506,-6.0205135,-10.89814,-7.259487
-617.02875,49.704655,2.6307006,22.82402,10.998071,-0.31755745,-7.066697,3.750017,-9.681196,-1.2010742,-2.7834716,-3.8373752,-7.105212
-560.83154,100.795715,-2.8365972,-13.005463,-26.515709,-26.788132,-12.186495,5.153022,-25.462845,-17.073063,4.0493684,10.016703,5.7531853
-495.5461,154.54843,-8.906157,-52.176014,-64.381256,-45.34031,-15.167395,4.7059383,-45.97483,-36.751297,6.313352,18.722427,8.928976
-430.0142,184.14249,-35.604076,-52.297794,-58.323406,-52.42247,-6.7461824,13.859888,-60.704624,-42.583706,9.893562,0.997512,-4.43674
-383.05222,191.12317,-60.669937,-46.73411,-48.062584,-57.57344,-5.51184,21.767996,-74.16278,-37.94404,12.572002,-14.976656,-9.633252
-365.48056,179.77231,-69.51747,-36.24923,-42.516808,-42.22075,-3.1110196,18.062046,-69.39444,-30.534557,7.745709,-18.869305,-13.169278
-374.58875,156.81573,-67.756256,-29.25299,-43.390736,-34.28016,-11.832645,13.531124,-60.037136,-26.92636,-4.3391657,-18.893677,-12.3080845
-398.77094,132.06021,-67.70488,-24.441319,-40.27198,-31.925674,-25.634483,9.762093,-53.660366,-35.851,-13.814375,-12.187921,-9.269302
-411.6694,110.14157,-72.312744,-5.500108,-22.918537,-24.606174,-23.884151,21.066742,-36.70037,-32.91565,-10.458429,-3.7522564,-16.143028
-411.46732,103.50491,-72.31232,7.533763,-14.072096,-17.481089,-10.641804,37.33243,-23.382183,-30.037624,-8.922687,-2.1431313,-20.479713
-416.79758,96.79112,-66.94607,15.343868,-11.021159,-14.851429,-10.6088085,46.870583,-16.725704,-27.896172,-9.475278,-3.012145,-17.853119
-418.33902,97.8661,-56.97992,23.413101,-6.6287794,-9.1490345,-19.543583,40.730606,-11.702757,-28.3092,-12.035761,-3.4933476,-21.053421
-424.48938,94.83031,-51.323692,24.31028,-5.960166,1.8395394,-21.325127,30.266535,-8.199562,-23.714092,-11.183424,1.226802,-15.620631
-438.571,92.35335,-42.480583,21.36037,-8.494585,5.228671,-22.881113,23.273964,-6.2809086,-12.242168,-6.134816,4.515159,-8.745111
-458.83658,86.45676,-27.629982,23.339981,-10.694632,12.515249,-17.94768,14.043377,-15.498471,-6.8576174,-2.3216386,7.0865536,-2.1653824
-455.43512,98.69057,-9.734264,27.862463,-17.047447,17.509195,-21.99532,-9.913334,-37.18222,-16.866676,-1.9817535,6.3314023,-0.09457467
-436.92197,120.508865,-0.4629866,28.541819,-14.077082,16.870834,-34.563843,-27.318695,-55.11254,-30.00103,-9.675919,0.06757608,1.2181832
-428.42868,135.27826,-0.35469216,25.342373,-11.922489,16.086884,-34.310524,-33.564335,-57.437717,-29.610008,-5.2366447,-2.1921744,-0.26602024
-429.5476,140.61984,-4.382169,26.267994,-7.4462757,10.631155,-32.22252,-33.391525,-50.826126,-26.043945,-0.74724746,-1.3549618,-4.16472
-418.50305,139.04202,-5.11816,29.358704,-6.815185,4.7975135,-41.80117,-28.162739,-52.589874,-28.4966,-10.592117,-1.7881424,3.4257314
-414.6444,141.02805,0.806432,37.742577,-0.46445265,3.4436562,-42.39966,-19.548605,-46.43346,-25.277296,-13.374645,2.7078319,7.2918205
