0,1,2,3,4,5,6,7,8,9,10,11,12
-649.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-649.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-649.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-649.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-649.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-649.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-649.2632,0.062260713,0.059087917,0.053916883,0.046925593,0.03834741,0.028474538,0.01763883,0.0062074885,-0.0054335985,-0.016891452,-0.027777854,-0.03772669
-649.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-649.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-649.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-649.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-649.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-649.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-649.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-649.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-648.09143,1.716154,1.7034924,1.6824727,1.6532192,1.6159039,1.5707462,1.5180116,1.458009,1.3910899,1.3176448,1.2381017,1.1529222
-646.7362,3.62885,3.6043541,3.5637221,3.5072398,3.4353182,3.3484578,3.2472758,3.132482,3.0048895,2.8653798,2.7149236,2.554555
-648.5993,1.0007777,0.9966319,0.9897374,0.98011494,0.96780145,0.9528316,0.93525624,0.9151308,0.8925264,0.86751133,0.84016895,0.81058645
-648.265,1.4730814,1.4673299,1.4577644,1.4444133,1.4273243,1.4065456,1.3821447,1.3541965,1.3227949,1.2880325,1.250021,1.2088774
-648.0621,1.760364,1.7556045,1.7476846,1.7366309,1.7224712,1.7052501,1.6850132,1.6618233,1.6357387,1.6068423,1.5752109,1.5409381
-649.2078,0.14158566,0.1415532,0.14150037,0.14142528,0.14132985,0.14121218,0.1410742,0.14091212,0.14073357,0.14053097,0.14030817,0.14006329
-649.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-649.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-649.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-649.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-649.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-649.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
