0,1,2,3,4,5,6,7,8,9,10,11,12
-561.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-561.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-561.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-561.2419,-0.097514614,-0.25775775,0.25523812,0.10054301,-0.31560344,0.093133524,0.25645468,-0.24913476,-0.10185734,0.3087204,-0.08778714,-0.25116956
-560.89417,-0.26057953,-0.6395081,0.6687211,0.2054138,-0.79060316,0.30042905,0.5845233,-0.6621151,-0.15339428,0.7387328,-0.31099185,-0.5208826
-561.4654,-0.00055644556,-0.0015063989,0.0014663285,0.0006207192,-0.0018412502,0.0004914178,0.001544428,-0.0014269551,-0.00068415154,0.0018375064,-0.0004257243,-0.0015803638
-561.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-561.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-561.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-561.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-561.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-561.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-561.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-561.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-561.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-561.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-561.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-561.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-561.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-561.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-561.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-551.45374,-6.3581114,-8.311672,13.5718155,-3.9497902,-9.450172,11.917704,-1.5261391,-9.579816,9.505007,0.5009186,-8.716732,6.758569
-549.8176,-7.3630953,-9.698364,15.687295,-4.4358435,-10.924877,13.507988,-1.554921,-10.804844,10.421806,0.7139654,-9.4417,7.0637903
-558.9183,-2.1482463,-0.969772,3.154809,-2.7737274,0.4062841,1.9478788,-2.6623878,1.5616035,0.3552087,-1.8516722,2.1491446,-1.1501167
-554.3138,-5.7054415,-3.4266887,9.032748,-6.6430025,-0.69145346,6.14579,-5.8247156,1.5130116,2.3962414,-3.47995,2.4922984,-1.0646231
-517.93536,-24.422588,-31.257334,37.492973,-12.302852,-5.5220017,12.787708,-12.462883,5.421319,0.42198068,-2.8123538,4.575977,-5.5797567
-457.98862,16.885939,-55.333717,15.553806,10.09206,28.179245,22.955032,-21.850687,-2.7889936,5.051535,5.9863653,8.598579,-5.6530495
-445.77014,55.668274,-46.21728,-4.867313,26.358044,28.49541,17.084965,-13.77338,-10.566973,12.109784,8.807884,-1.3863723,3.7975607
-473.1997,49.705864,-31.623705,-6.618086,23.859596,21.39619,11.695503,-11.496303,-15.290052,7.72517,8.079375,-3.7719707,1.6475121
-510.40213,30.727417,-20.37099,-10.912713,13.692486,14.679964,1.2760025,-17.021729,-20.915592,-5.971958,1.0104125,-3.5296178,-2.98002
-528.92676,22.824297,-12.19239,-14.41512,5.7749615,14.55187,1.6485636,-17.927967,-22.373905,-8.926565,1.6548883,-0.8883734,-3.6385965
-535.812,19.577705,-8.066633,-12.369223,5.032405,13.924049,0.06611204,-18.276056,-18.814209,-5.237364,2.0148017,-2.7589235,-5.908315
-546.2091,8.220832,-12.343184,-11.5194435,6.8251553,15.398266,3.1037147,-12.332592,-10.792446,2.914318,7.956675,-0.98359096,-8.26537
