0,1,2,3,4,5,6,7,8,9,10,11,12
-610.9085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-610.9085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-600.13885,11.2727375,2.2671697,-5.5837345,-7.727028,-4.380598,0.5909234,3.4083161,3.1042137,1.2115282,-0.5268157,-1.830467,-3.4644587
-583.9755,28.573141,8.795435,-5.673271,-8.451063,-3.6811726,1.7651069,3.5086966,1.4457388,-1.7262324,-4.4024935,-6.7323227,-8.48236
-583.8012,29.17463,10.445194,-3.4023623,-7.0049205,-2.678647,3.8393977,5.227378,0.002617389,-5.49962,-7.495741,-8.319962,-8.81519
-581.98114,32.271835,12.867395,-4.0557084,-9.9077835,-5.815011,0.5997366,2.0552106,-2.6145537,-8.247983,-9.523678,-6.6065283,-3.5896268
-576.566,37.152184,13.355928,-4.8816833,-10.799379,-8.498382,-4.462542,-4.148222,-8.47362,-11.831945,-9.153799,-2.8497648,1.2270465
-578.93463,34.4403,12.545827,-3.8539257,-9.895046,-9.408126,-7.3911266,-7.610715,-9.720559,-10.580086,-8.560417,-3.5765584,2.1368854
-580.95605,31.431524,9.962107,-4.866067,-9.4474535,-8.810476,-7.8503656,-9.083212,-10.86231,-10.916254,-9.322863,-4.709768,2.628263
-580.86475,29.81065,7.4107265,-3.9262857,-5.1944704,-5.196823,-6.8180647,-9.705002,-10.288678,-7.019746,-4.7900343,-3.4664829,1.8669223
-574.3667,36.014355,7.392935,-7.7827845,-8.468771,-6.69197,-7.084509,-7.754067,-5.847269,-2.351818,-2.654635,-5.803191,-4.474323
-573.4383,36.334026,5.1799936,-11.192104,-9.176687,-3.392858,-1.4531844,-1.4117563,-1.8617945,-3.988448,-8.215544,-11.91992,-11.051099
-569.63666,42.634735,12.938993,-3.5732884,-3.4485695,0.43969157,1.5766869,0.95941496,-1.3881649,-6.062875,-11.45931,-14.596818,-13.219002
-519.1632,99.731064,48.764355,24.338657,17.588577,11.190596,8.559531,7.2346067,2.3252854,-2.1516228,-6.529646,-12.935108,-16.15613
-464.5749,138.45068,41.96451,19.12663,15.398792,7.3399286,14.435805,12.569225,1.3899069,0.7460309,-2.5877821,-14.3319645,-21.710993
-419.65372,160.7472,19.984573,3.6684513,7.2065783,5.8216715,23.181412,14.141471,-5.761551,-4.7857018,-4.847517,-16.779394,-26.984324
-392.71692,172.65994,5.53533,-5.2322683,2.538965,4.7895145,26.192314,11.36158,-11.551702,-4.9754863,-1.5595688,-19.11644,-33.050045
-381.72144,176.99632,1.685509,-6.308262,-1.2952464,2.4269962,26.946701,10.170473,-13.239529,-4.6161823,1.9129007,-14.580907,-27.598385
-352.444,205.24759,7.576506,-16.395021,-16.479572,-3.7256641,22.819077,-4.7321053,-30.899609,-18.068108,-2.147202,-2.3932438,-9.946978
-317.2721,226.03368,0.08675903,-28.33969,-33.41188,-5.3075113,25.660852,-18.842278,-45.51181,-23.913948,5.268915,11.103946,-3.948607
-291.59595,228.44516,-13.114777,-24.74505,-42.220108,-6.250362,34.545715,-29.295578,-56.660915,-19.392145,17.025997,16.58712,-4.4018817
-271.59625,224.26602,-29.565676,-18.70979,-44.53863,-7.8115053,36.799118,-36.70449,-56.140137,-9.945767,17.478052,8.442653,-4.619805
-257.73337,222.72797,-41.646732,-19.773016,-50.01249,-8.38173,40.180775,-41.648193,-54.848255,-0.3585378,17.6504,-1.9047859,-6.8532577
-251.02592,224.5488,-45.746765,-11.925972,-40.744972,-11.995336,40.484024,-37.461033,-52.375633,6.4427104,20.744423,-2.9966505,-7.3374915
-254.60023,219.84875,-48.384422,-8.326305,-34.16259,-12.751702,37.885117,-32.489758,-49.44797,4.1553926,21.965498,-3.6302738,-13.741583
-257.52762,222.07678,-40.32882,-8.402594,-39.788918,-15.784037,32.92731,-33.21231,-45.716293,-1.0666376,14.300903,-3.6828246,-11.694963
-264.18265,221.27676,-34.81116,-8.635542,-43.736298,-19.362617,33.45349,-28.73447,-41.81211,-1.227349,10.666983,-2.670142,-7.192178
-263.37415,224.13428,-35.22547,-8.84311,-36.707657,-17.823067,27.99823,-31.07595,-40.223927,0.87608874,9.733884,-3.9393647,-7.0432906
-268.6655,225.01108,-33.752407,-7.9804606,-25.558067,-14.202663,23.72002,-30.396418,-38.79999,1.0821483,12.945969,1.5373251,-8.6976
-278.5595,225.27808,-30.136047,-12.016259,-20.271086,-16.328644,13.712334,-29.804482,-41.100945,-3.9074585,14.129524,-0.37128752,-11.5435
-285.347,226.95631,-23.181885,-12.079771,-15.71541,-16.743595,4.577041,-30.45784,-42.281334,-4.7806983,19.097023,-6.0481396,-16.152748
-296.42194,223.98425,-14.281269,-5.939618,-10.12565,-13.333143,5.434673,-27.868267,-42.844788,-9.868454,16.800863,-1.4331802,-12.55707
-315.36407,208.51797,-7.404904,8.610073,-8.340683,-14.117502,11.789016,-27.26812,-40.840813,-11.482165,3.5589828,4.530601,-4.4518356
-338.55597,179.0853,-3.5103407,25.996662,-13.169479,-9.620176,18.26207,-22.212368,-25.092087,-13.720282,-4.1202574,6.9962597,-6.5782776
-356.87344,160.89943,4.00369,32.566055,-24.687134,-9.736913,12.876432,-29.13403,-14.225059,-11.266195,-4.2629604,11.313532,-6.316654
-381.0053,139.71951,10.161642,33.41368,-37.68284,-6.9000216,9.309099,-31.668922,0.10372841,-14.638424,-9.1595545,19.764482,-3.779756
-380.17667,134.30484,11.758057,30.782413,-50.19614,-0.3997773,11.520319,-33.198807,5.824999,-14.052302,-2.651832,21.20135,-6.7442493
-384.50146,125.9039,2.6310337,29.7341,-52.363342,-7.734191,19.622784,-23.435204,0.0796271,-13.708191,3.5018554,18.572006,-8.703763
-381.37872,125.0502,-8.647873,35.69426,-40.0988,-15.083545,27.90137,-16.078335,-4.8761444,-11.175741,-8.064504,10.387199,-3.4651704
-352.00845,159.96057,-1.1177926,41.888603,-22.329311,-18.001518,28.635326,-16.339499,-19.483152,-16.676136,-22.438272,-4.0939007,-2.827394
-340.75336,178.81604,-1.6850729,34.940907,-12.731604,-23.952675,25.538914,-11.075963,-30.251463,-15.785097,-16.081104,-11.278385,-8.479313
-346.2624,180.54831,-2.4833972,32.848686,-4.8573503,-31.703896,19.240181,-1.686631,-31.35528,-20.410645,-13.178677,-5.9460816,-8.100714
-328.82898,198.90202,-6.1793504,16.912899,-8.254367,-34.00193,13.238086,2.102513,-34.53653,-34.934402,-14.359981,6.5432014,1.8872882
-312.8437,215.36655,-9.462805,2.7390943,-8.214886,-28.146751,7.898108,-2.2530813,-31.68829,-36.42652,-19.85636,6.866951,6.073165
-302.2977,225.1416,-15.606411,-11.568783,-10.541149,-22.345284,7.248645,-5.8853283,-29.338732,-36.210884,-26.015598,5.9812603,5.478097
-293.57806,227.81938,-23.96666,-19.73871,-12.95846,-20.925438,6.8769617,-4.9320383,-28.919626,-36.331123,-22.490189,5.3807173,4.727363
-286.45135,223.65158,-30.324356,-16.986921,-23.08418,-29.111332,9.419748,-9.824227,-31.842945,-28.576426,-19.534622,0.8415448,5.242965
-278.91336,220.13129,-32.830963,-4.862705,-25.020771,-32.48533,15.772592,-16.147598,-35.489838,-17.97143,-18.888628,-3.5990462,12.800486
-293.54254,212.51541,-22.879305,7.498046,-21.205769,-33.17897,21.336935,-16.46689,-42.84644,-13.946554,-16.233433,-8.427329,15.654511
-337.62747,188.08267,-5.4372034,20.375336,-17.334442,-30.364355,29.050747,-5.553999,-39.407707,-15.049351,-17.923628,-12.643969,8.548771
-408.68716,143.50813,8.308284,27.293396,-10.694897,-24.36266,25.641087,-2.2967556,-37.60456,-17.938671,-14.886637,-18.548412,-3.8141842
-472.36304,114.17593,26.534668,24.35565,-7.4298058,-22.583792,18.313574,3.7335978,-34.850365,-19.025745,-10.572005,-20.707302,-7.551959
-544.97406,69.60837,36.510048,21.459862,3.0311842,-7.487731,1.2432537,-1.1539271,-15.100597,-16.894022,-14.743539,-13.9147,-5.053427
-569.4758,43.786976,21.55447,11.738121,4.019171,-1.232594,0.3625474,-3.485921,-11.599135,-11.561634,-8.6507015,-8.021101,-3.9208057
-580.95306,31.348948,12.734628,2.179096,-3.9669318,-6.820326,-4.516292,-5.368241,-10.2855015,-8.878249,-3.063467,-1.6363438,-2.3946762
-581.8636,31.103004,11.853216,-1.2110937,-6.0575895,-6.937706,-6.1795235,-5.8928084,-5.97478,-4.4230943,-3.0228393,-4.096286,-5.156649
-582.9695,30.135403,12.037758,0.5381594,-2.6810646,-4.0724716,-5.088626,-4.108184,-2.7353394,-3.202702,-5.003083,-6.3214827,-5.1696897
-584.21216,28.828224,11.345787,0.4365567,-0.9268423,0.15219843,-0.8182259,-2.7396104,-3.9776158,-4.6580396,-5.403494,-5.74352,-4.113349
-584.50745,28.298584,10.177343,-1.2872388,-1.3273635,2.4116397,2.1826434,-1.6859654,-4.2092957,-3.5479822,-2.8334665,-4.4551954,-6.291947
